"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",874,1999,16
"2020-07-27",874,2001,14
"2020-07-28",874,2002,13
"2020-07-29",875,2003,13
"2020-07-30",875,2005,11
"2020-07-31",877,2005,10
"2020-08-01",877,2006,10
"2020-08-02",877,2006,10
"2020-08-03",877,2006,11
"2020-08-04",878,2007,12
"2020-08-05",878,2010,9
"2020-08-06",879,2011,8
"2020-08-07",879,2012,7
"2020-08-08",879,2012,8
"2020-08-09",881,2013,11
"2020-08-10",881,2014,11
"2020-08-11",882,2015,13
"2020-08-12",882,2016,18
"2020-08-13",882,2016,19
"2020-08-14",882,2017,21
"2020-08-15",883,2017,23
"2020-08-16",883,2018,22
"2020-08-17",885,2021,23
"2020-08-18",885,2025,22
"2020-08-19",885,2031,20
"2020-08-20",886,2034,16
"2020-08-21",887,2037,16
"2020-08-22",887,2037,18
"2020-08-23",887,2038,18
"2020-08-24",888,2039,24
"2020-08-25",888,2040,25
"2020-08-26",888,2046,22
"2020-08-27",888,2050,22
"2020-08-28",889,2055,18
"2020-08-29",889,2056,17
"2020-08-30",890,2056,18
"2020-08-31",892,2059,18
"2020-09-01",893,2061,18
"2020-09-02",893,2063,18
"2020-09-03",893,2066,15
"2020-09-04",894,2067,18
"2020-09-05",894,2067,19
"2020-09-06",894,2067,20
"2020-09-07",894,2068,22
"2020-09-08",895,2068,25
"2020-09-09",896,2070,24
"2020-09-10",897,2072,22
"2020-09-11",897,2074,22
"2020-09-12",897,2075,23
"2020-09-13",897,2075,23
"2020-09-14",898,2078,24
"2020-09-15",899,2082,25
"2020-09-16",900,2083,27
"2020-09-17",900,2088,25
"2020-09-18",900,2090,25
"2020-09-19",901,2092,24
"2020-09-20",902,2092,27
"2020-09-21",905,2095,24
"2020-09-22",905,2098,25
"2020-09-23",906,2103,24
"2020-09-24",907,2105,25
"2020-09-25",909,2109,25
"2020-09-26",910,2110,30
"2020-09-27",912,2110,37
"2020-09-28",914,2114,44
"2020-09-29",916,2117,52
"2020-09-30",919,2120,56
"2020-10-01",923,2128,56
"2020-10-02",923,2131,62
"2020-10-03",925,2135,66
"2020-10-04",930,2139,69
"2020-10-05",933,2143,72
"2020-10-06",935,2155,75
"2020-10-07",939,2164,77
"2020-10-08",942,2171,78
"2020-10-09",953,2181,84
"2020-10-10",956,2191,83
"2020-10-11",963,2195,92
"2020-10-12",967,2205,92
"2020-10-13",970,2218,92
"2020-10-14",976,2225,98
"2020-10-15",978,2234,108
"2020-10-16",990,2255,108
"2020-10-17",996,2261,112
"2020-10-18",1001,2266,123
"2020-10-19",1006,2277,131
"2020-10-20",1014,2295,133
"2020-10-21",1024,2308,140
"2020-10-22",1032,2329,149
"2020-10-23",1051,2347,145
"2020-10-24",1058,2358,161
"2020-10-25",1074,2368,168
"2020-10-26",1080,2386,184
"2020-10-27",1092,2413,177
"2020-10-28",1098,2435,187
"2020-10-29",1107,2455,189
"2020-10-30",1119,2478,193
"2020-10-31",1136,2487,200
"2020-11-01",1147,2495,216
"2020-11-02",1156,2521,220
"2020-11-03",1167,2548,217
"2020-11-04",1180,2577,213
"2020-11-05",1196,2609,203
"2020-11-06",1212,2636,208
"2020-11-07",1224,2645,223
"2020-11-08",1235,2656,241
"2020-11-09",1248,2690,229
"2020-11-10",1263,2719,226
"2020-11-11",1274,2748,220
"2020-11-12",1286,2775,211
"2020-11-13",1301,2814,210
"2020-11-14",1312,2821,224
"2020-11-15",1330,2829,240
"2020-11-16",1346,2855,239
"2020-11-17",1362,2887,235
"2020-11-18",1375,2913,232
"2020-11-19",1388,2941,231
"2020-11-20",1402,2969,225
"2020-11-21",1415,2975,234
"2020-11-22",1429,2982,236
"2020-11-23",1445,3011,232
"2020-11-24",1459,3040,226
"2020-11-25",1473,3067,219
"2020-11-26",1487,3088,217
"2020-11-27",1495,3119,206
"2020-11-28",1509,3127,215
"2020-11-29",1519,3131,231
"2020-11-30",1531,3156,231
"2020-12-01",1542,3177,230
"2020-12-02",1554,3199,236
"2020-12-03",1561,3216,234
"2020-12-04",1572,3247,221
"2020-12-05",1582,3251,229
"2020-12-06",1593,3257,237
"2020-12-07",1601,3280,236
"2020-12-08",1614,3308,231
"2020-12-09",1625,3336,222
"2020-12-10",1634,3357,228
"2020-12-11",1642,3378,222
"2020-12-12",1649,3386,223
"2020-12-13",1657,3388,234
"2020-12-14",1664,3417,230
"2020-12-15",1671,3437,231
"2020-12-16",1686,3464,213
"2020-12-17",1695,3489,210
"2020-12-18",1702,3513,211
"2020-12-19",1714,3517,230
"2020-12-20",1730,3525,240
"2020-12-21",1742,3556,230
"2020-12-22",1752,3585,221
"2020-12-23",1763,3609,228
"2020-12-24",1776,3643,225
"2020-12-25",1790,3648,234
"2020-12-26",1799,3654,248
"2020-12-27",1813,3660,263
"2020-12-28",1825,3684,268
"2020-12-29",1833,3707,272
"2020-12-30",1845,3736,265
"2020-12-31",1861,3757,278
"2021-01-01",1871,3771,289
"2021-01-02",1885,3779,307
"2021-01-03",1901,3790,324
"2021-01-04",1914,3815,346
"2021-01-05",1935,3855,341
"2021-01-06",1947,3897,324
"2021-01-07",1968,3933,314
"2021-01-08",1990,3973,305
"2021-01-09",2003,3984,316
"2021-01-10",2009,3994,327
"2021-01-11",2027,4028,317
"2021-01-12",2035,4072,296
"2021-01-13",2050,4106,299
"2021-01-14",2059,4142,297
"2021-01-15",2071,4174,297
"2021-01-16",2082,4182,307
"2021-01-17",2087,4189,330
"2021-01-18",2103,4224,319
"2021-01-19",2112,4261,315
"2021-01-20",2124,4293,304
"2021-01-21",2139,4325,301
"2021-01-22",2151,4364,294
"2021-01-23",2160,4378,300
"2021-01-24",2172,4382,318
"2021-01-25",2185,4420,308
"2021-01-26",2201,4450,319
"2021-01-27",2215,4476,318
"2021-01-28",2224,4503,317
"2021-01-29",2241,4531,321
"2021-01-30",2248,4543,321
"2021-01-31",2261,4547,332
"2021-02-01",2273,4581,333
"2021-02-02",2289,4611,332
"2021-02-03",2299,4656,326
"2021-02-04",2308,4695,322
"2021-02-05",2322,4735,314
"2021-02-06",2335,4743,329
"2021-02-07",2343,4748,337
"2021-02-08",2345,4785,321
"2021-02-09",2357,4828,295
"2021-02-10",2367,4863,280
"2021-02-11",2375,4893,279
"2021-02-12",2384,4922,270
"2021-02-13",2391,4931,273
"2021-02-14",2402,4935,281
"2021-02-15",2409,4969,281
"2021-02-16",2416,5000,276
"2021-02-17",2423,5026,281
"2021-02-18",2429,5049,282
"2021-02-19",2437,5084,271
"2021-02-20",2444,5090,279
"2021-02-21",2448,5096,291
"2021-02-22",2458,5122,296
"2021-02-23",2463,5143,304
"2021-02-24",2472,5176,296
"2021-02-25",2480,5199,311
"2021-02-26",2488,5223,318
"2021-02-27",2492,5235,324
"2021-02-28",2498,5239,336
"2021-03-01",2507,5272,339
"2021-03-02",2519,5314,332
"2021-03-03",2525,5345,325
"2021-03-04",2533,5378,324
"2021-03-05",2538,5417,315
"2021-03-06",2548,5430,325
"2021-03-07",2554,5440,326
"2021-03-08",2563,5467,332
"2021-03-09",2567,5504,324
"2021-03-10",2574,5532,328
"2021-03-11",2585,5558,332
"2021-03-12",2598,5591,332
"2021-03-13",2604,5599,351
"2021-03-14",2612,5603,370
"2021-03-15",2620,5643,358
"2021-03-16",2634,5680,364
"2021-03-17",2645,5710,367
"2021-03-18",2655,5742,361
"2021-03-19",2664,5781,343
"2021-03-20",2674,5789,356
"2021-03-21",2679,5792,374
"2021-03-22",2688,5834,365
"2021-03-23",2697,5871,358
"2021-03-24",2703,5909,352
"2021-03-25",2715,5939,362
"2021-03-26",2725,5971,358
"2021-03-27",2730,5986,369
"2021-03-28",2737,5995,377
"2021-03-29",2747,6030,379
"2021-03-30",2760,6068,379
"2021-03-31",2773,6106,376
"2021-04-01",2783,6137,371
"2021-04-02",2792,6175,361
"2021-04-03",2805,6198,368
"2021-04-04",2809,6209,396
"2021-04-05",2816,6216,422
"2021-04-06",2830,6246,426
"2021-04-07",2841,6279,424
"2021-04-08",2856,6328,414
"2021-04-09",2871,6355,434
"2021-04-10",2882,6372,458
"2021-04-11",2897,6377,483
"2021-04-12",2911,6406,494
"2021-04-13",2924,6446,486
"2021-04-14",2939,6487,478
"2021-04-15",2955,6512,491
"2021-04-16",2966,6545,482
"2021-04-17",2967,6545,490
