"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-04-11,132,20,26,2,1254,75,2302,1570,459,314,285,7974,152,28,865,51,2150
2020-04-12,135,33,34,1,1236,75,2338,1512,474,332,313,8126,168,35,898,52,2184
2020-04-13,166,33,43,1,1219,75,2383,1506,495,347,338,8293,199,44,931,53,2227
2020-04-14,163,36,34,2,1196,76,2420,1524,505,398,332,8467,199,36,967,55,2261
2020-04-15,117,17,23,1,1171,76,2445,1434,522,454,328,8583,134,24,984,56,2284
2020-04-16,115,23,28,2,1138,76,2475,1321,540,504,313,8699,138,30,1007,58,2312
2020-04-17,137,27,25,1,1108,77,2501,1277,558,551,313,8839,164,26,1034,59,2337
2020-04-18,78,14,19,0,1062,76,2520,1132,569,574,329,8912,92,19,1048,59,2356
2020-04-19,82,15,19,1,1033,76,2540,1106,588,580,351,8992,97,20,1063,60,2375
2020-04-20,110,24,25,1,1014,76,2567,1147,607,636,335,9100,134,26,1087,61,2400
2020-04-21,116,26,21,0,978,76,2590,1101,628,688,334,9215,142,21,1113,61,2421
2020-04-22,89,23,14,0,921,77,2605,1019,644,734,329,9314,112,14,1136,61,2435
2020-04-23,95,36,16,0,879,77,2621,978,657,781,307,9429,131,16,1172,61,2451
2020-04-24,79,26,17,1,862,76,2640,925,666,843,276,9518,105,18,1198,62,2468
2020-04-25,44,23,13,0,831,76,2654,799,681,860,281,9577,67,13,1221,62,2481
2020-04-26,43,25,13,0,807,76,2667,772,691,869,296,9634,68,13,1246,62,2494
2020-04-27,61,17,14,0,784,76,2681,758,702,879,312,9701,78,14,1263,62,2508
2020-04-28,91,28,14,1,763,76,2697,776,708,930,296,9800,119,15,1291,63,2522
2020-04-29,58,21,11,0,735,76,2709,718,714,966,297,9862,79,11,1312,63,2533
2020-04-30,62,24,17,2,711,76,2728,697,727,1009,282,9937,86,19,1336,65,2550
2020-05-01,52,11,9,0,676,76,2737,641,729,1050,284,9989,63,9,1347,65,2559
2020-05-02,27,14,9,2,638,76,2748,555,738,1065,284,10025,41,11,1361,67,2568
2020-05-03,36,10,10,0,624,76,2759,537,743,1072,298,10062,46,10,1371,67,2578
2020-05-04,58,25,11,2,615,76,2771,584,749,1115,292,10132,83,13,1396,69,2589
2020-05-05,28,8,3,0,573,76,2774,515,754,1129,306,10164,36,3,1404,69,2592
2020-05-06,60,17,5,0,546,73,2780,532,760,1167,296,10231,77,5,1421,69,2597
2020-05-07,46,16,8,1,524,72,2790,508,768,1206,290,10282,62,9,1437,70,2605
2020-05-08,55,26,7,1,493,72,2798,507,772,1242,277,10358,81,8,1463,71,2612
2020-05-09,29,7,5,0,471,72,2803,457,777,1251,285,10390,36,5,1470,71,2617
2020-05-10,25,15,4,1,453,72,2808,443,778,1254,294,10424,40,5,1485,72,2621
2020-05-11,44,22,7,1,447,73,2816,473,785,1294,290,10485,66,8,1507,73,2628
2020-05-12,25,30,2,0,405,71,2818,449,788,1337,267,10536,55,2,1537,73,2630
2020-05-13,38,29,3,1,387,71,2822,433,793,1372,265,10596,67,4,1566,74,2633
2020-05-14,25,19,8,1,361,71,2831,400,797,1399,252,10632,44,9,1585,75,2641
2020-05-15,32,23,3,1,345,71,2836,382,804,1432,233,10681,55,4,1608,76,2644
2020-05-16,17,6,7,1,329,70,2844,334,806,1441,233,10700,23,8,1614,77,2651
2020-05-17,30,12,4,0,322,70,2848,347,807,1445,237,10737,42,4,1626,77,2655
2020-05-18,36,22,4,0,317,70,2852,387,807,1477,240,10791,58,4,1648,77,2659
2020-05-19,18,13,1,1,284,67,2854,366,809,1510,218,10820,31,2,1661,78,2660
2020-05-20,31,17,2,0,274,66,2857,354,815,1540,204,10862,48,2,1678,78,2662
2020-05-21,14,6,2,0,253,66,2859,313,819,1546,210,10877,20,2,1684,78,2664
2020-05-22,32,19,4,0,242,66,2864,341,822,1579,193,10922,51,4,1703,78,2668
2020-05-23,13,8,3,0,226,64,2867,296,823,1582,197,10940,21,3,1711,78,2671
2020-05-24,18,16,7,0,225,64,2874,288,824,1582,207,10965,34,7,1727,78,2678
2020-05-25,35,21,1,0,215,63,2875,323,825,1605,211,11016,56,1,1748,78,2679
2020-05-26,25,13,4,0,192,64,2879,315,829,1626,202,11051,38,4,1761,78,2683
2020-05-27,16,13,3,1,178,60,2883,285,830,1649,187,11076,29,4,1774,79,2686
2020-05-28,17,10,1,0,170,59,2884,264,832,1680,167,11097,27,1,1784,79,2687
2020-05-29,24,14,1,2,160,58,2887,267,835,1701,154,11130,38,3,1798,81,2688
2020-05-30,20,5,3,0,151,56,2890,247,835,1708,148,11152,25,3,1803,81,2691
2020-05-31,12,8,3,0,153,56,2893,240,835,1708,155,11171,20,3,1811,81,2694
2020-06-01,15,7,5,0,151,56,2898,245,838,1708,158,11189,22,5,1818,81,2699
2020-06-02,24,17,1,0,146,56,2899,267,838,1733,151,11225,41,1,1835,81,2700
2020-06-03,17,11,5,0,133,52,2904,258,843,1754,134,11245,28,5,1846,81,2705
2020-06-04,14,19,5,1,131,54,2910,245,846,1774,117,11270,33,6,1865,82,2710
2020-06-05,9,12,3,0,128,52,2913,227,846,1784,110,11288,21,3,1877,82,2713
2020-06-06,4,5,2,0,126,52,2915,188,847,1786,111,11295,9,2,1882,82,2715
2020-06-07,4,12,3,0,125,51,2918,187,847,1788,111,11309,16,3,1894,82,2718
2020-06-08,11,7,0,0,124,51,2919,187,847,1805,103,11327,18,0,1901,82,2718
2020-06-09,9,9,2,0,116,50,2921,165,848,1817,95,11343,18,2,1910,82,2720
2020-06-10,5,6,2,0,113,50,2923,148,849,1828,87,11352,11,2,1916,82,2722
2020-06-11,14,11,1,0,109,50,2924,154,849,1840,80,11373,25,1,1927,82,2723
2020-06-12,8,4,3,0,106,48,2927,146,850,1850,74,11384,12,3,1931,82,2726
2020-06-13,4,5,2,0,104,47,2929,125,851,1850,74,11391,9,2,1936,82,2728
2020-06-14,3,5,0,0,103,46,2929,124,853,1852,72,11399,8,0,1941,82,2728
2020-06-15,5,5,1,0,102,46,2930,127,854,1870,64,11408,10,1,1946,82,2729
2020-06-16,8,9,2,0,93,45,2932,127,857,1875,63,11424,17,2,1955,82,2731
2020-06-17,7,6,0,0,85,43,2932,119,858,1881,63,11435,13,0,1961,82,2731
2020-06-18,4,12,1,0,78,42,2933,121,859,1888,63,11450,16,1,1973,82,2732
2020-06-19,4,8,0,0,73,41,2934,118,860,1896,56,11461,12,0,1981,82,2732
2020-06-20,4,5,2,0,71,41,2936,99,861,1897,59,11467,9,2,1986,82,2734
2020-06-21,5,9,0,0,67,39,2936,101,862,1897,59,11480,14,0,1995,82,2734
2020-06-22,7,8,3,0,69,41,2939,105,863,1902,61,11494,15,3,2003,82,2737
2020-06-23,6,9,1,0,62,38,2940,104,864,1908,59,11504,15,1,2012,82,2738
2020-06-24,5,11,1,0,58,37,2941,101,865,1914,54,11519,16,1,2023,82,2739
2020-06-25,9,8,0,1,57,35,2942,108,865,1920,54,11534,17,1,2031,83,2739
2020-06-26,3,6,0,0,51,32,2942,104,866,1924,54,11541,9,0,2037,83,2739
2020-06-27,2,2,0,0,46,30,2942,83,867,1924,57,11545,4,0,2039,83,2739
2020-06-28,4,5,0,0,42,29,2942,85,867,1924,57,11554,9,0,2044,83,2739
2020-06-29,8,8,0,0,42,29,2942,96,867,1928,55,11567,16,0,2052,83,2739
2020-06-30,2,6,2,0,42,29,2944,81,867,1935,51,11573,8,2,2058,83,2741
2020-07-01,4,5,0,0,38,26,2944,77,867,1939,48,11582,9,0,2063,83,2741
2020-07-02,4,3,2,1,40,29,2947,71,868,1943,46,11586,7,3,2066,84,2743
2020-07-03,7,5,0,0,37,28,2947,72,868,1951,38,11596,12,0,2071,84,2743
2020-07-04,0,3,1,0,38,28,2948,62,868,1951,40,11598,3,1,2074,84,2744
2020-07-05,2,8,0,0,36,26,2948,66,868,1952,40,11606,10,0,2082,84,2744
2020-07-06,2,5,1,0,36,26,2949,70,869,1957,37,11613,7,1,2087,84,2745
2020-07-07,4,4,1,0,34,24,2950,73,870,1959,37,11620,8,1,2091,84,2746
2020-07-08,4,7,2,0,31,24,2952,74,870,1964,33,11630,11,2,2098,84,2748
2020-07-09,6,7,1,0,31,23,2953,76,870,1968,29,11640,13,1,2105,84,2749
2020-07-10,6,6,1,0,32,23,2954,84,870,1968,30,11650,12,1,2111,84,2750
2020-07-11,2,2,0,0,30,21,2954,73,870,1968,30,11653,4,0,2113,84,2750
2020-07-12,3,4,1,0,31,21,2955,74,871,1970,29,11657,7,1,2117,84,2751
2020-07-13,4,5,0,0,30,22,2955,81,872,1971,30,11666,9,0,2122,84,2751
2020-07-14,6,6,0,0,27,22,2955,83,872,1972,30,11677,12,0,2128,84,2751
2020-07-15,2,4,1,0,27,21,2956,74,872,1975,29,11682,6,1,2132,84,2752
2020-07-16,2,8,1,0,26,21,2957,70,872,1979,25,11691,10,1,2140,84,2753
2020-07-17,6,3,0,0,26,20,2957,69,872,1979,26,11699,9,0,2143,84,2753
2020-07-18,6,7,0,0,25,20,2957,73,872,1979,26,11712,13,0,2150,84,2753
2020-07-19,7,3,1,0,26,20,2958,78,872,1979,27,11722,10,1,2153,84,2754
2020-07-20,4,5,0,1,26,21,2959,82,873,1984,23,11730,9,1,2158,85,2754
2020-07-21,6,7,2,2,28,22,2961,83,873,1986,24,11741,13,4,2165,87,2756
2020-07-22,4,1,1,0,28,22,2962,71,874,1989,22,11745,5,1,2166,87,2757
2020-07-23,9,8,1,0,26,21,2963,78,874,1991,22,11761,17,1,2174,87,2758
2020-07-24,10,0,1,1,25,20,2965,74,874,1995,22,11770,10,2,2174,88,2759
2020-07-25,10,3,1,0,22,19,2966,74,874,1996,23,11782,13,1,2177,88,2760
2020-07-26,4,2,1,0,22,19,2968,76,874,1996,23,11786,6,1,2179,88,2761
2020-07-27,6,5,4,0,26,22,2972,84,874,1997,23,11796,11,4,2184,88,2765
2020-07-28,10,3,0,0,25,21,2972,88,874,1998,22,11809,13,0,2187,88,2765
2020-07-29,4,0,0,0,24,20,2972,79,875,1999,22,11812,4,0,2187,88,2765
2020-07-30,15,3,3,0,26,21,2975,83,875,2001,20,11829,18,3,2190,88,2768
2020-07-31,11,1,4,0,29,23,2979,86,877,2001,19,11839,12,4,2191,88,2772
2020-08-01,9,3,2,0,30,23,2981,88,877,2002,19,11850,12,2,2194,88,2774
2020-08-02,10,2,2,0,31,24,2983,96,877,2002,19,11861,12,2,2196,88,2776
2020-08-03,15,4,3,0,34,25,2986,107,877,2002,20,11879,19,3,2200,88,2779
2020-08-04,8,4,3,0,36,27,2989,101,879,2003,20,11889,12,3,2204,88,2782
2020-08-05,8,3,2,0,35,26,2991,97,879,2006,17,11899,11,2,2207,88,2784
2020-08-06,12,2,2,0,37,27,2993,97,880,2007,16,11910,14,2,2209,88,2786
2020-08-07,13,2,1,0,37,26,2994,103,880,2008,15,11925,15,1,2211,88,2787
2020-08-08,16,2,1,0,38,27,2995,109,880,2008,16,11943,18,1,2213,88,2788
2020-08-09,17,4,5,1,43,31,3001,120,882,2009,19,11960,21,6,2217,89,2793
2020-08-10,15,4,4,0,42,32,3005,129,882,2010,19,11979,19,4,2221,89,2797
2020-08-11,26,6,3,1,45,32,3008,148,883,2011,21,12009,32,4,2227,90,2800
2020-08-12,20,1,4,0,45,31,3012,154,883,2012,26,12027,21,4,2228,90,2804
2020-08-13,19,6,4,0,42,31,3016,154,883,2012,27,12049,25,4,2234,90,2808
2020-08-14,12,5,6,0,47,33,3022,152,883,2013,29,12062,17,6,2239,90,2814
2020-08-15,15,4,1,0,45,32,3023,149,884,2013,31,12081,19,1,2243,90,2815
2020-08-16,16,5,4,0,46,33,3027,157,884,2014,30,12100,21,4,2248,90,2819
2020-08-17,18,9,7,2,55,36,3036,175,886,2017,31,12124,27,9,2257,92,2826
2020-08-18,9,1,2,0,50,36,3038,166,886,2021,30,12132,10,2,2258,92,2828
2020-08-19,16,2,3,0,49,34,3041,167,886,2026,29,12146,18,3,2260,92,2831
2020-08-20,25,2,5,0,50,37,3046,178,887,2029,25,12171,27,5,2262,92,2836
2020-08-21,19,10,6,0,54,37,3052,173,888,2032,25,12196,29,6,2272,92,2842
2020-08-22,10,4,0,0,50,35,3052,152,888,2032,27,12210,14,0,2276,92,2842
2020-08-23,14,1,5,0,53,37,3057,153,888,2033,27,12222,15,5,2277,92,2847
2020-08-24,11,5,1,0,53,38,3059,157,889,2034,33,12236,16,1,2282,92,2848
2020-08-25,19,4,3,0,48,33,3062,164,889,2035,34,12256,23,3,2286,92,2851
2020-08-26,11,6,0,0,46,33,3062,152,889,2040,32,12273,17,0,2292,92,2851
2020-08-27,7,1,2,1,46,33,3065,136,889,2043,33,12280,8,3,2293,93,2853
2020-08-28,12,3,1,0,44,34,3067,139,890,2048,29,12293,15,1,2296,93,2854
2020-08-29,2,2,2,0,44,33,3070,121,890,2049,28,12296,4,2,2298,93,2856
2020-08-30,9,2,3,0,49,35,3073,122,891,2049,29,12307,11,3,2300,93,2859
2020-08-31,16,5,1,0,48,34,3074,136,893,2052,29,12327,21,1,2305,93,2860
2020-09-01,14,2,2,0,44,34,3076,136,894,2054,29,12341,16,2,2307,93,2862
2020-09-02,17,9,0,0,42,33,3077,142,894,2056,29,12365,26,0,2316,93,2862
2020-09-03,10,5,4,0,44,30,3081,134,894,2059,26,12377,15,4,2321,93,2866
2020-09-04,16,7,4,0,48,32,3085,143,895,2060,29,12399,23,4,2328,93,2870
2020-09-05,17,2,1,0,44,32,3086,141,895,2061,29,12418,19,1,2330,93,2871
2020-09-06,23,8,4,0,48,34,3090,160,895,2061,30,12443,31,4,2338,93,2875
2020-09-07,29,6,3,0,49,33,3093,181,895,2061,32,12475,35,3,2344,93,2878
2020-09-08,22,5,3,0,50,31,3097,194,896,2061,36,12501,27,3,2349,93,2881
2020-09-09,32,10,2,0,49,31,3100,212,897,2063,35,12542,42,2,2359,93,2883
2020-09-10,18,5,5,0,52,32,3105,208,898,2065,33,12562,23,5,2364,93,2888
2020-09-11,42,5,6,0,57,34,3111,229,898,2066,34,12602,47,6,2369,93,2894
2020-09-12,19,2,6,0,61,35,3117,226,898,2067,35,12621,21,6,2371,93,2900
2020-09-13,25,6,4,0,63,36,3121,240,898,2067,35,12650,31,4,2377,93,2904
2020-09-14,52,8,8,1,73,38,3131,280,899,2070,36,12708,60,9,2385,94,2912
2020-09-15,39,5,5,0,74,38,3136,289,900,2074,37,12749,44,5,2390,94,2917
2020-09-16,48,10,1,0,69,39,3137,316,901,2075,39,12805,58,1,2400,94,2918
2020-09-17,51,10,4,0,69,40,3141,332,901,2080,37,12862,61,4,2410,94,2922
2020-09-18,72,2,6,0,73,41,3148,360,901,2082,37,12926,74,6,2412,94,2928
2020-09-19,57,8,13,0,84,45,3161,378,902,2084,36,12986,65,13,2420,94,2941
2020-09-20,51,2,14,0,97,46,3176,397,903,2084,39,13030,53,14,2422,94,2955
2020-09-21,81,3,11,0,106,47,3189,447,906,2086,37,13109,84,11,2425,94,2966
2020-09-22,69,7,11,0,114,50,3201,480,906,2088,39,13178,76,11,2432,94,2977
2020-09-23,92,6,11,0,121,52,3212,522,907,2093,38,13269,98,11,2438,94,2988
2020-09-24,103,10,10,0,128,56,3223,571,908,2095,39,13376,113,10,2448,94,2998
2020-09-25,92,7,17,0,142,57,3241,601,910,2099,39,13463,99,17,2455,94,3015
2020-09-26,79,3,12,1,147,59,3254,599,911,2100,44,13538,82,13,2458,95,3027
2020-09-27,80,8,17,2,159,59,3273,634,912,2100,52,13616,88,19,2466,97,3044
2020-09-28,111,3,15,0,166,61,3288,686,915,2103,61,13720,114,15,2469,97,3059
2020-09-29,101,8,22,1,174,62,3311,726,917,2106,69,13817,109,23,2477,98,3081
2020-09-30,112,5,15,2,178,62,3327,744,920,2108,73,13926,117,17,2482,100,3096
2020-10-01,105,16,13,1,184,64,3340,774,924,2116,73,14041,121,14,2498,101,3109
2020-10-02,120,6,12,0,184,63,3354,798,924,2120,78,14156,126,12,2504,101,3121
2020-10-03,138,6,18,0,193,67,3373,818,926,2124,82,14288,144,18,2510,101,3139
2020-10-04,104,4,22,0,205,67,3395,858,931,2128,85,14387,108,22,2514,101,3161
2020-10-05,165,5,27,0,220,66,3424,960,934,2132,88,14546,170,27,2519,101,3188
2020-10-06,154,5,32,0,241,68,3457,1007,936,2145,91,14690,159,32,2524,101,3220
2020-10-07,146,4,28,1,254,68,3487,1026,940,2155,92,14829,150,29,2528,102,3248
2020-10-08,156,5,23,0,260,68,3510,1049,943,2161,94,14973,161,23,2533,102,3271
2020-10-09,207,7,27,0,276,69,3537,1126,954,2170,101,15167,214,27,2540,102,3298
2020-10-10,146,5,26,0,275,69,3564,1107,957,2180,100,15302,151,26,2545,102,3324
2020-10-11,156,4,19,0,281,68,3583,1163,964,2185,108,15455,160,19,2549,102,3343
2020-10-12,238,5,38,0,305,68,3625,1311,968,2196,109,15674,243,38,2554,102,3381
2020-10-13,244,12,35,0,324,72,3662,1412,971,2209,108,15906,256,35,2566,102,3416
2020-10-14,204,5,36,0,342,73,3698,1408,978,2216,115,16091,209,36,2571,102,3452
2020-10-15,212,9,36,4,362,73,3737,1437,980,2223,127,16284,221,40,2580,106,3488
2020-10-16,225,7,54,0,400,74,3793,1490,992,2243,128,16485,232,54,2587,106,3542
2020-10-17,212,7,31,0,395,75,3825,1485,998,2249,133,16680,219,31,2594,106,3573
2020-10-18,180,6,40,0,415,74,3866,1514,1003,2254,144,16842,186,40,2600,106,3613
2020-10-19,281,13,57,1,452,75,3926,1669,1008,2264,153,17101,294,58,2613,107,3670
2020-10-20,242,20,48,1,479,74,3977,1731,1016,2279,157,17326,262,49,2633,108,3718
2020-10-21,268,5,49,0,495,75,4027,1766,1026,2290,167,17572,273,49,2638,108,3767
2020-10-22,272,13,42,0,508,74,4070,1838,1034,2310,177,17828,285,42,2651,108,3809
2020-10-23,306,13,48,0,519,74,4120,1924,1051,2326,177,18116,319,48,2664,108,3857
2020-10-24,199,9,38,1,528,74,4162,1848,1059,2336,194,18297,208,39,2673,109,3895
2020-10-25,248,10,47,0,541,73,4209,1924,1074,2347,200,18524,258,47,2683,109,3942
2020-10-26,333,10,58,0,567,75,4267,2086,1080,2363,217,18827,343,58,2693,109,4000
2020-10-27,285,7,49,0,581,76,4319,2096,1092,2391,211,19087,292,49,2700,109,4049
2020-10-28,279,11,52,0,599,76,4373,2085,1098,2412,222,19347,290,52,2711,109,4101
2020-10-29,268,13,43,1,607,76,4418,2055,1107,2432,223,19588,281,44,2724,110,4144
2020-10-30,285,16,40,0,617,74,4462,2081,1119,2451,232,19858,301,40,2740,110,4184
2020-10-31,201,7,47,0,624,75,4511,2011,1136,2460,238,20042,208,47,2747,110,4231
2020-11-01,220,7,40,0,630,77,4554,2036,1146,2468,254,20243,227,40,2754,110,4271
2020-11-02,382,15,59,0,657,77,4615,2254,1156,2491,257,20597,397,59,2769,110,4330
2020-11-03,236,8,31,0,658,77,4650,2203,1167,2516,256,20808,244,31,2777,110,4361
2020-11-04,247,9,39,0,662,76,4690,2150,1180,2545,251,21020,256,39,2786,110,4400
2020-11-05,236,6,35,1,659,76,4728,2075,1197,2576,242,21234,242,36,2792,111,4435
2020-11-06,236,14,35,0,655,76,4763,2008,1212,2598,251,21455,250,35,2806,111,4470
2020-11-07,150,11,36,0,645,76,4802,1865,1225,2605,268,21588,161,36,2817,111,4506
2020-11-08,162,5,43,0,649,76,4846,1856,1236,2617,285,21724,167,43,2822,111,4549
2020-11-09,269,13,41,0,653,77,4888,1985,1249,2649,277,21975,282,41,2835,111,4590
2020-11-10,222,13,36,0,653,77,4927,1938,1264,2673,277,22174,235,36,2848,111,4626
2020-11-11,222,4,35,0,649,77,4963,1894,1275,2699,274,22368,226,35,2852,111,4661
2020-11-12,200,17,40,0,654,77,5005,1851,1287,2725,267,22548,217,40,2869,111,4701
2020-11-13,232,7,31,0,655,77,5036,1830,1302,2761,270,22758,239,31,2876,111,4732
2020-11-14,134,5,22,1,623,77,5059,1704,1313,2768,284,22874,139,23,2881,112,4754
2020-11-15,142,13,34,0,625,76,5093,1706,1330,2775,302,23003,155,34,2894,112,4788
2020-11-16,239,17,36,0,621,76,5129,1845,1346,2800,302,23219,256,36,2911,112,4824
2020-11-17,189,16,26,0,607,76,5159,1830,1363,2830,300,23397,205,26,2927,112,4850
2020-11-18,181,10,31,0,592,76,5192,1782,1375,2855,298,23561,191,31,2937,112,4881
2020-11-19,178,18,35,0,594,76,5230,1728,1388,2878,302,23723,196,35,2955,112,4916
2020-11-20,162,9,26,2,586,76,5260,1648,1402,2904,298,23871,171,28,2964,114,4942
2020-11-21,134,4,19,0,570,76,5279,1558,1415,2911,304,23994,138,19,2968,114,4961
2020-11-22,153,11,24,0,568,76,5305,1586,1429,2917,307,24140,164,24,2979,114,4985
2020-11-23,197,14,25,0,569,76,5330,1704,1445,2945,304,24323,211,25,2993,114,5010
2020-11-24,141,15,34,0,563,76,5366,1656,1458,2971,300,24455,156,34,3008,114,5044
2020-11-25,150,8,39,1,569,77,5405,1603,1472,2997,294,24581,158,40,3016,115,5083
2020-11-26,175,14,30,0,564,76,5435,1616,1485,3017,294,24743,189,30,3030,115,5113
2020-11-27,162,10,16,1,548,75,5453,1607,1494,3048,287,24894,172,17,3040,116,5129
2020-11-28,94,6,22,0,538,75,5475,1514,1508,3057,295,24973,100,22,3046,116,5151
2020-11-29,105,6,17,0,523,75,5494,1517,1518,3061,310,25074,111,17,3052,116,5168
2020-11-30,158,8,22,2,518,75,5518,1593,1530,3084,313,25212,166,24,3060,118,5190
2020-12-01,135,10,28,0,511,75,5549,1554,1541,3101,315,25338,145,28,3070,118,5218
2020-12-02,143,12,26,0,509,75,5576,1517,1553,3118,323,25468,155,26,3082,118,5244
2020-12-03,161,15,30,2,501,75,5609,1521,1560,3131,324,25614,176,32,3097,120,5274
2020-12-04,164,18,29,0,510,76,5642,1541,1570,3157,316,25766,182,29,3115,120,5303
2020-12-05,118,16,22,0,503,76,5664,1502,1581,3161,324,25889,134,22,3131,120,5325
2020-12-06,105,22,27,0,507,76,5692,1548,1590,3169,329,25995,127,27,3153,120,5352
2020-12-07,136,57,17,1,507,75,5712,1638,1597,3183,339,26179,193,18,3210,121,5369
2020-12-08,14,11,10,1,485,75,5723,1510,1598,3186,338,26192,25,11,3221,122,5379
