"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-04-11,132,20,26,2,1254,75,2302,1569,459,314,285,7974,152,28,864,51,2150
2020-04-12,135,33,34,1,1236,75,2338,1512,474,332,313,8126,168,35,897,52,2184
2020-04-13,166,33,43,1,1219,75,2383,1506,495,347,338,8293,199,44,930,53,2227
2020-04-14,163,36,34,2,1196,76,2420,1524,505,398,332,8467,199,36,966,55,2261
2020-04-15,117,17,23,1,1171,76,2445,1434,522,454,328,8583,134,24,983,56,2284
2020-04-16,115,23,28,2,1138,76,2475,1321,540,504,313,8699,138,30,1006,58,2312
2020-04-17,137,27,25,1,1108,77,2501,1277,558,551,313,8839,164,26,1033,59,2337
2020-04-18,78,14,19,0,1062,76,2520,1132,569,574,329,8912,92,19,1047,59,2356
2020-04-19,82,15,19,1,1033,76,2540,1106,588,580,351,8992,97,20,1062,60,2375
2020-04-20,110,24,25,1,1014,76,2567,1147,607,636,335,9100,134,26,1086,61,2400
2020-04-21,116,26,21,0,978,76,2590,1101,628,688,334,9215,142,21,1112,61,2421
2020-04-22,89,23,14,0,921,77,2605,1019,644,734,329,9314,112,14,1135,61,2435
2020-04-23,95,36,16,0,879,77,2621,978,657,781,307,9429,131,16,1171,61,2451
2020-04-24,79,26,17,1,862,76,2640,925,666,843,276,9518,105,18,1197,62,2468
2020-04-25,44,23,13,0,831,76,2654,799,681,860,281,9577,67,13,1220,62,2481
2020-04-26,43,25,13,0,807,76,2667,772,691,869,296,9634,68,13,1245,62,2494
2020-04-27,61,17,14,0,784,76,2681,758,702,879,312,9701,78,14,1262,62,2508
2020-04-28,91,28,14,1,763,76,2697,776,708,930,296,9800,119,15,1290,63,2522
2020-04-29,58,21,11,0,735,76,2709,718,714,966,297,9862,79,11,1311,63,2533
2020-04-30,62,24,17,2,711,76,2728,697,727,1009,282,9937,86,19,1335,65,2550
2020-05-01,52,11,9,0,676,76,2737,641,729,1051,283,9989,63,9,1346,65,2559
2020-05-02,27,14,9,2,638,76,2748,555,738,1066,283,10025,41,11,1360,67,2568
2020-05-03,36,10,10,0,624,76,2759,537,743,1073,297,10062,46,10,1370,67,2578
2020-05-04,58,25,11,2,615,76,2771,584,749,1116,291,10132,83,13,1395,69,2589
2020-05-05,28,8,3,0,573,76,2774,515,754,1130,305,10164,36,3,1403,69,2592
2020-05-06,60,17,5,0,546,73,2780,532,760,1168,295,10231,77,5,1420,69,2597
2020-05-07,46,16,8,1,524,72,2790,508,768,1207,289,10282,62,9,1436,70,2605
2020-05-08,55,26,7,1,493,72,2798,507,772,1243,276,10358,81,8,1462,71,2612
2020-05-09,29,7,5,0,471,72,2803,457,777,1252,284,10390,36,5,1469,71,2617
2020-05-10,25,15,4,1,453,72,2808,443,778,1255,293,10424,40,5,1484,72,2621
2020-05-11,44,22,7,1,447,73,2816,473,785,1295,289,10485,66,8,1506,73,2628
2020-05-12,25,30,2,0,405,71,2818,449,788,1338,266,10536,55,2,1536,73,2630
2020-05-13,38,29,3,1,387,71,2822,433,793,1373,264,10596,67,4,1565,74,2633
2020-05-14,25,19,8,1,361,71,2831,400,797,1400,251,10632,44,9,1584,75,2641
2020-05-15,32,23,3,1,345,71,2836,382,804,1433,232,10681,55,4,1607,76,2644
2020-05-16,17,6,7,1,329,70,2844,334,806,1442,232,10700,23,8,1613,77,2651
2020-05-17,30,12,4,0,322,70,2848,347,807,1446,236,10737,42,4,1625,77,2655
2020-05-18,36,22,4,0,317,70,2852,387,807,1478,239,10791,58,4,1647,77,2659
2020-05-19,18,13,1,1,284,67,2854,366,809,1511,217,10820,31,2,1660,78,2660
2020-05-20,31,17,2,0,274,66,2857,354,815,1541,203,10862,48,2,1677,78,2662
2020-05-21,14,6,2,0,253,66,2859,313,819,1547,209,10877,20,2,1683,78,2664
2020-05-22,32,19,4,0,242,66,2864,341,822,1580,192,10922,51,4,1702,78,2668
2020-05-23,13,8,3,0,226,64,2867,296,823,1583,196,10940,21,3,1710,78,2671
2020-05-24,18,16,7,0,225,64,2874,288,824,1583,206,10965,34,7,1726,78,2678
2020-05-25,35,21,1,0,215,63,2875,323,825,1606,210,11016,56,1,1747,78,2679
2020-05-26,25,13,4,0,192,64,2879,315,829,1626,202,11051,38,4,1760,78,2683
2020-05-27,16,13,3,1,178,60,2883,285,830,1649,187,11076,29,4,1773,79,2686
2020-05-28,17,10,1,0,170,59,2884,264,832,1680,167,11097,27,1,1783,79,2687
2020-05-29,24,14,1,2,160,58,2887,267,835,1701,154,11130,38,3,1797,81,2688
2020-05-30,20,5,3,0,151,56,2890,247,835,1708,148,11152,25,3,1802,81,2691
2020-05-31,12,8,3,0,153,56,2893,240,835,1708,155,11171,20,3,1810,81,2694
2020-06-01,15,7,5,0,151,56,2898,245,838,1708,158,11189,22,5,1817,81,2699
2020-06-02,24,17,1,0,146,56,2899,267,838,1733,151,11225,41,1,1834,81,2700
2020-06-03,17,11,5,0,133,52,2904,258,843,1754,134,11245,28,5,1845,81,2705
2020-06-04,14,19,5,1,131,54,2910,245,846,1774,117,11270,33,6,1864,82,2710
2020-06-05,9,12,3,0,128,52,2913,226,846,1784,110,11288,21,3,1876,82,2713
2020-06-06,4,5,2,0,126,52,2915,188,847,1786,111,11295,9,2,1881,82,2715
2020-06-07,4,12,3,0,125,51,2918,187,847,1788,111,11309,16,3,1893,82,2718
2020-06-08,11,7,0,0,124,51,2919,187,847,1805,103,11327,18,0,1900,82,2718
2020-06-09,9,9,2,0,116,50,2921,165,848,1817,95,11343,18,2,1909,82,2720
2020-06-10,5,6,2,0,113,50,2923,148,849,1828,87,11352,11,2,1915,82,2722
2020-06-11,14,11,1,0,109,50,2924,154,849,1840,80,11373,25,1,1926,82,2723
2020-06-12,8,4,3,0,106,48,2927,146,850,1850,74,11384,12,3,1930,82,2726
2020-06-13,4,5,2,0,104,47,2929,125,851,1850,74,11391,9,2,1935,82,2728
2020-06-14,3,5,0,0,103,46,2929,124,853,1852,72,11399,8,0,1940,82,2728
2020-06-15,5,5,1,0,102,46,2930,127,854,1870,64,11408,10,1,1945,82,2729
2020-06-16,8,9,2,0,93,45,2932,127,857,1875,63,11424,17,2,1954,82,2731
2020-06-17,7,6,0,0,85,43,2932,119,858,1881,63,11435,13,0,1960,82,2731
2020-06-18,4,12,1,0,78,42,2933,121,859,1888,63,11450,16,1,1972,82,2732
2020-06-19,4,8,0,0,73,41,2934,118,860,1896,56,11461,12,0,1980,82,2732
2020-06-20,4,5,2,0,71,41,2936,99,861,1897,59,11467,9,2,1985,82,2734
2020-06-21,5,9,0,0,67,39,2936,101,862,1897,59,11480,14,0,1994,82,2734
2020-06-22,7,8,3,0,69,41,2939,105,863,1902,61,11494,15,3,2002,82,2737
2020-06-23,6,9,1,0,62,38,2940,104,864,1908,59,11504,15,1,2011,82,2738
2020-06-24,5,11,1,0,58,37,2941,101,865,1914,54,11519,16,1,2022,82,2739
2020-06-25,9,8,0,1,57,35,2942,108,865,1920,54,11534,17,1,2030,83,2739
2020-06-26,2,6,0,0,51,32,2942,104,866,1924,54,11540,8,0,2036,83,2739
2020-06-27,2,2,0,0,46,30,2942,83,867,1924,57,11544,4,0,2038,83,2739
2020-06-28,4,5,0,0,42,29,2942,85,867,1924,57,11553,9,0,2043,83,2739
2020-06-29,8,8,0,0,42,29,2942,96,867,1928,55,11566,16,0,2051,83,2739
2020-06-30,2,6,2,0,42,29,2944,81,867,1935,51,11572,8,2,2057,83,2741
2020-07-01,4,5,0,0,38,26,2944,77,867,1939,48,11581,9,0,2062,83,2741
2020-07-02,4,3,2,1,40,29,2947,71,868,1943,46,11585,7,3,2065,84,2743
2020-07-03,7,5,0,0,37,28,2947,72,868,1951,38,11595,12,0,2070,84,2743
2020-07-04,0,3,1,0,38,28,2948,62,868,1951,40,11597,3,1,2073,84,2744
2020-07-05,2,8,0,0,36,26,2948,66,868,1952,40,11605,10,0,2081,84,2744
2020-07-06,2,5,1,0,36,26,2949,70,869,1957,37,11612,7,1,2086,84,2745
2020-07-07,4,4,1,0,34,24,2950,73,870,1959,37,11619,8,1,2090,84,2746
2020-07-08,4,7,2,0,31,24,2952,74,870,1964,33,11629,11,2,2097,84,2748
2020-07-09,6,7,1,0,31,23,2953,76,870,1968,29,11639,13,1,2104,84,2749
2020-07-10,6,6,1,0,32,23,2954,84,870,1968,30,11649,12,1,2110,84,2750
2020-07-11,2,2,0,0,30,21,2954,73,870,1968,30,11652,4,0,2112,84,2750
2020-07-12,3,4,1,0,31,21,2955,74,871,1970,29,11656,7,1,2116,84,2751
2020-07-13,4,5,0,0,30,22,2955,81,872,1971,30,11665,9,0,2121,84,2751
2020-07-14,6,6,0,0,27,22,2955,83,872,1972,30,11676,12,0,2127,84,2751
2020-07-15,2,4,1,0,27,21,2956,74,872,1975,29,11681,6,1,2131,84,2752
2020-07-16,2,8,1,0,26,21,2957,70,872,1979,25,11690,10,1,2139,84,2753
2020-07-17,6,3,0,0,26,20,2957,69,872,1979,26,11698,9,0,2142,84,2753
2020-07-18,6,7,0,0,25,20,2957,73,872,1979,26,11711,13,0,2149,84,2753
2020-07-19,7,3,1,0,26,20,2958,78,872,1979,27,11721,10,1,2152,84,2754
2020-07-20,4,5,0,1,26,21,2959,82,873,1984,23,11729,9,1,2157,85,2754
2020-07-21,6,7,2,2,28,22,2961,83,873,1986,24,11740,13,4,2164,87,2756
2020-07-22,4,1,1,0,28,22,2962,71,874,1989,22,11744,5,1,2165,87,2757
2020-07-23,9,8,1,0,26,21,2963,78,874,1991,22,11760,17,1,2173,87,2758
2020-07-24,10,0,1,1,25,20,2965,74,874,1995,22,11769,10,2,2173,88,2759
2020-07-25,10,3,1,0,22,19,2966,74,874,1996,23,11781,13,1,2176,88,2760
2020-07-26,4,2,1,0,22,19,2968,76,874,1996,23,11785,6,1,2178,88,2761
2020-07-27,6,5,4,0,26,22,2972,84,874,1997,23,11795,11,4,2183,88,2765
2020-07-28,10,3,0,0,25,21,2972,88,874,1998,22,11808,13,0,2186,88,2765
2020-07-29,4,0,0,0,24,20,2972,79,875,1999,22,11811,4,0,2186,88,2765
2020-07-30,15,3,3,0,26,21,2975,83,875,2001,20,11828,18,3,2189,88,2768
2020-07-31,11,1,4,0,29,23,2979,86,877,2001,19,11838,12,4,2190,88,2772
2020-08-01,9,3,2,0,30,23,2981,88,877,2002,19,11849,12,2,2193,88,2774
2020-08-02,10,2,2,0,31,24,2983,96,877,2002,19,11860,12,2,2195,88,2776
2020-08-03,15,4,3,0,34,25,2986,107,877,2002,20,11878,19,3,2199,88,2779
2020-08-04,8,4,3,0,36,27,2989,101,879,2003,20,11888,12,3,2203,88,2782
2020-08-05,8,3,2,0,35,26,2991,97,879,2006,17,11898,11,2,2206,88,2784
2020-08-06,12,2,2,0,37,27,2993,97,880,2007,16,11909,14,2,2208,88,2786
2020-08-07,13,2,1,0,37,26,2994,103,880,2008,15,11924,15,1,2210,88,2787
2020-08-08,16,2,1,0,38,27,2995,109,880,2008,16,11942,18,1,2212,88,2788
2020-08-09,17,4,5,1,43,31,3001,120,882,2009,19,11959,21,6,2216,89,2793
2020-08-10,15,4,4,0,42,32,3005,129,882,2010,19,11978,19,4,2220,89,2797
2020-08-11,26,6,3,1,45,32,3008,148,883,2011,21,12008,32,4,2226,90,2800
2020-08-12,20,1,4,0,45,31,3012,154,883,2012,26,12026,21,4,2227,90,2804
2020-08-13,19,6,4,0,42,31,3016,154,883,2012,27,12048,25,4,2233,90,2808
2020-08-14,12,5,6,0,47,33,3022,152,883,2013,29,12061,17,6,2238,90,2814
2020-08-15,15,4,1,0,45,32,3023,149,884,2013,31,12080,19,1,2242,90,2815
2020-08-16,16,5,4,0,46,33,3027,157,884,2014,30,12099,21,4,2247,90,2819
2020-08-17,18,9,7,2,55,36,3036,175,886,2017,31,12123,27,9,2256,92,2826
2020-08-18,9,1,2,0,50,36,3038,166,886,2021,30,12131,10,2,2257,92,2828
2020-08-19,16,2,3,0,49,34,3041,167,886,2026,29,12145,18,3,2259,92,2831
2020-08-20,25,2,5,0,50,37,3046,178,887,2029,25,12170,27,5,2261,92,2836
2020-08-21,19,10,6,0,54,37,3052,173,888,2032,25,12195,29,6,2271,92,2842
2020-08-22,10,4,0,0,50,35,3052,152,888,2032,27,12209,14,0,2275,92,2842
2020-08-23,14,1,5,0,53,37,3057,153,888,2033,27,12221,15,5,2276,92,2847
2020-08-24,11,6,1,0,53,38,3059,158,889,2034,33,12236,17,1,2282,92,2848
2020-08-25,19,4,3,0,48,33,3062,165,889,2035,34,12256,23,3,2286,92,2851
2020-08-26,11,6,0,0,46,33,3062,153,889,2040,32,12273,17,0,2292,92,2851
2020-08-27,7,1,2,1,46,33,3065,136,889,2043,33,12280,8,3,2293,93,2853
2020-08-28,12,3,1,0,44,34,3067,139,890,2048,29,12293,15,1,2296,93,2854
2020-08-29,2,2,2,0,44,33,3070,121,890,2049,28,12296,4,2,2298,93,2856
2020-08-30,9,2,3,0,49,35,3073,122,891,2049,29,12307,11,3,2300,93,2859
2020-08-31,16,5,1,0,48,34,3074,136,893,2052,29,12327,21,1,2305,93,2860
2020-09-01,14,2,2,0,44,34,3076,136,894,2054,29,12341,16,2,2307,93,2862
2020-09-02,17,9,0,0,42,33,3077,142,894,2056,29,12365,26,0,2316,93,2862
2020-09-03,11,5,4,0,44,30,3081,135,894,2059,26,12378,16,4,2321,93,2866
2020-09-04,16,7,4,0,48,32,3085,144,895,2060,29,12400,23,4,2328,93,2870
2020-09-05,18,2,1,0,44,32,3086,143,895,2061,29,12420,20,1,2330,93,2871
2020-09-06,23,8,4,0,48,34,3090,162,895,2061,30,12445,31,4,2338,93,2875
2020-09-07,29,6,3,0,49,33,3093,183,895,2061,32,12477,35,3,2344,93,2878
2020-09-08,24,5,3,0,50,31,3097,198,896,2061,36,12505,29,3,2349,93,2881
2020-09-09,34,11,2,0,49,31,3100,218,897,2063,35,12549,45,2,2360,93,2883
2020-09-10,18,5,5,0,52,32,3105,214,898,2065,33,12569,23,5,2365,93,2888
2020-09-11,42,5,6,0,57,34,3111,234,898,2066,34,12609,47,6,2370,93,2894
2020-09-12,21,2,6,0,61,35,3117,232,898,2067,35,12630,23,6,2372,93,2900
2020-09-13,25,6,4,0,63,36,3121,245,898,2067,35,12659,31,4,2378,93,2904
2020-09-14,51,8,8,1,73,38,3131,284,899,2070,36,12716,59,9,2386,94,2912
2020-09-15,40,5,5,0,74,38,3136,294,900,2074,37,12758,45,5,2391,94,2917
2020-09-16,48,10,1,0,69,39,3137,322,901,2075,39,12814,58,1,2401,94,2918
2020-09-17,54,10,4,0,69,40,3141,341,901,2080,37,12874,64,4,2411,94,2922
2020-09-18,79,2,6,0,73,41,3148,376,901,2082,37,12945,81,6,2413,94,2928
2020-09-19,58,8,13,0,84,45,3161,396,902,2084,36,13006,66,13,2421,94,2941
2020-09-20,51,2,14,0,97,46,3176,415,903,2084,39,13049,53,14,2423,94,2955
2020-09-21,81,3,11,0,106,47,3189,465,906,2086,37,13128,84,11,2426,94,2966
2020-09-22,70,7,10,0,113,50,3200,497,906,2088,39,13198,77,10,2433,94,2976
2020-09-23,92,6,11,0,120,52,3211,537,907,2093,38,13289,98,11,2439,94,2987
2020-09-24,103,10,10,0,127,56,3222,585,908,2095,39,13396,113,10,2449,94,2997
2020-09-25,92,7,17,0,141,57,3240,613,910,2099,39,13483,99,17,2456,94,3014
2020-09-26,79,3,12,1,146,59,3253,610,911,2100,44,13558,82,13,2459,95,3026
2020-09-27,80,8,17,2,158,59,3272,646,912,2100,52,13636,88,19,2467,97,3043
2020-09-28,111,3,15,0,165,61,3287,698,914,2103,61,13740,114,15,2470,97,3058
2020-09-29,101,8,22,1,174,62,3310,737,916,2106,69,13837,109,23,2478,98,3080
2020-09-30,112,5,15,2,178,62,3326,755,919,2108,73,13946,117,17,2483,100,3095
2020-10-01,105,16,13,1,184,64,3339,785,923,2116,73,14061,121,14,2499,101,3108
2020-10-02,120,6,12,0,184,63,3353,809,923,2120,78,14176,126,12,2505,101,3120
2020-10-03,138,6,18,0,193,67,3372,829,925,2124,82,14308,144,18,2511,101,3138
2020-10-04,104,4,22,0,205,67,3394,869,930,2128,85,14407,108,22,2515,101,3160
2020-10-05,165,5,26,0,219,66,3422,971,933,2132,88,14565,170,26,2520,101,3186
2020-10-06,155,5,32,0,240,68,3455,1018,935,2145,91,14710,160,32,2525,101,3218
2020-10-07,146,4,28,1,253,68,3485,1037,939,2155,92,14849,150,29,2529,102,3246
2020-10-08,156,5,23,0,259,68,3508,1060,942,2161,94,14993,161,23,2534,102,3269
2020-10-09,207,7,27,0,275,69,3535,1136,953,2170,101,15187,214,27,2541,102,3296
2020-10-10,146,5,26,0,274,69,3562,1117,956,2180,100,15322,151,26,2546,102,3322
2020-10-11,156,4,19,0,280,68,3581,1173,963,2185,108,15475,160,19,2550,102,3341
2020-10-12,238,5,38,0,304,68,3623,1321,967,2196,109,15694,243,38,2555,102,3379
2020-10-13,244,12,35,0,323,72,3660,1422,970,2209,108,15926,256,35,2567,102,3414
2020-10-14,204,5,35,0,340,73,3695,1418,976,2216,115,16112,209,35,2572,102,3449
2020-10-15,213,9,36,4,361,73,3734,1446,978,2223,127,16306,222,40,2581,106,3485
2020-10-16,225,7,54,0,399,74,3790,1499,990,2243,128,16507,232,54,2588,106,3539
2020-10-17,212,6,31,0,394,75,3822,1493,996,2249,133,16701,218,31,2594,106,3570
2020-10-18,180,5,40,0,414,74,3863,1521,1001,2254,144,16862,185,40,2599,106,3610
2020-10-19,281,13,57,1,451,75,3923,1676,1006,2264,153,17120,294,58,2612,107,3667
2020-10-20,243,20,48,1,478,74,3974,1739,1014,2279,157,17346,263,49,2632,108,3715
2020-10-21,268,5,49,0,494,75,4024,1772,1024,2290,167,17592,273,49,2637,108,3764
2020-10-22,272,13,42,0,507,74,4067,1845,1032,2310,177,17848,285,42,2650,108,3806
2020-10-23,306,13,48,0,518,74,4117,1930,1049,2326,177,18136,319,48,2663,108,3854
2020-10-24,200,9,38,1,527,74,4159,1856,1057,2336,194,18318,209,39,2672,109,3892
2020-10-25,248,10,47,0,540,73,4206,1932,1072,2347,200,18545,258,47,2682,109,3939
2020-10-26,334,10,58,0,566,75,4264,2095,1078,2363,217,18849,344,58,2692,109,3997
2020-10-27,285,7,49,0,580,76,4316,2105,1090,2391,211,19109,292,49,2699,109,4046
2020-10-28,278,11,52,0,598,76,4370,2093,1096,2412,222,19368,289,52,2710,109,4098
2020-10-29,268,13,43,1,606,76,4415,2062,1105,2432,223,19609,281,44,2723,110,4141
2020-10-30,285,16,39,0,615,74,4458,2088,1117,2451,232,19879,301,39,2739,110,4180
2020-10-31,202,7,47,0,622,75,4507,2019,1134,2460,238,20064,209,47,2746,110,4227
2020-11-01,220,7,40,0,628,77,4550,2043,1144,2468,254,20265,227,40,2753,110,4267
2020-11-02,382,15,59,0,655,77,4611,2261,1154,2491,258,20619,397,59,2768,110,4326
2020-11-03,236,8,31,0,655,77,4646,2208,1165,2516,257,20830,244,31,2776,110,4357
2020-11-04,247,9,39,0,659,76,4686,2156,1178,2545,252,21042,256,39,2785,110,4396
2020-11-05,238,7,35,1,656,76,4724,2084,1195,2576,243,21258,245,36,2792,111,4431
2020-11-06,236,14,35,0,652,76,4759,2017,1210,2598,252,21479,250,35,2806,111,4466
2020-11-07,152,11,36,0,642,76,4798,1876,1223,2605,269,21614,163,36,2817,111,4502
2020-11-08,162,5,43,0,646,76,4842,1867,1234,2617,286,21750,167,43,2822,111,4545
2020-11-09,287,13,41,0,650,77,4884,2014,1247,2649,277,22017,300,41,2835,111,4586
2020-11-10,226,13,36,0,651,77,4923,1970,1262,2673,277,22219,239,36,2848,111,4622
2020-11-11,232,4,35,0,647,77,4959,1932,1273,2700,273,22423,236,35,2852,111,4657
2020-11-12,205,13,40,0,652,77,5001,1885,1285,2726,265,22604,218,40,2865,111,4697
2020-11-13,241,7,30,0,653,77,5031,1869,1300,2761,268,22821,248,30,2872,111,4727
2020-11-14,141,4,22,1,621,77,5054,1747,1311,2768,282,22942,145,23,2876,112,4749
2020-11-15,145,13,34,0,623,76,5088,1750,1328,2775,300,23074,158,34,2889,112,4783
2020-11-16,249,19,36,0,619,76,5124,1901,1344,2800,300,23301,268,36,2908,112,4819
2020-11-17,197,16,26,0,606,76,5154,1885,1361,2829,299,23485,213,26,2924,112,4845
2020-11-18,191,9,31,0,591,76,5187,1839,1373,2854,297,23657,200,31,2933,112,4876
2020-11-19,185,18,36,0,594,76,5226,1786,1386,2876,301,23825,203,36,2951,112,4912
2020-11-20,170,8,26,2,586,76,5256,1705,1400,2902,297,23980,178,28,2959,114,4938
2020-11-21,137,3,19,0,570,76,5275,1612,1413,2909,304,24105,140,19,2962,114,4957
2020-11-22,161,10,24,0,567,76,5301,1644,1427,2915,307,24257,171,24,2972,114,4981
2020-11-23,213,11,25,0,568,76,5326,1772,1443,2943,304,24453,224,25,2983,114,5006
2020-11-24,143,14,34,0,562,76,5362,1722,1456,2969,300,24586,157,34,2997,114,5040
2020-11-25,157,7,39,1,568,77,5401,1664,1470,2993,296,24718,164,40,3004,115,5079
2020-11-26,184,13,30,0,563,76,5432,1678,1483,3013,296,24888,197,30,3017,115,5109
2020-11-27,169,11,16,0,546,75,5449,1667,1492,3045,286,25047,180,16,3028,115,5125
2020-11-28,97,7,22,0,538,75,5471,1574,1506,3053,295,25130,104,22,3035,115,5147
2020-11-29,111,5,17,0,523,75,5490,1579,1516,3057,310,25233,116,17,3040,115,5164
2020-11-30,166,12,22,2,518,75,5514,1664,1528,3079,313,25381,178,24,3052,117,5186
2020-12-01,145,10,28,0,511,75,5545,1632,1539,3096,315,25515,155,28,3062,117,5214
2020-12-02,156,10,27,0,510,75,5573,1599,1551,3113,324,25652,166,27,3072,117,5241
2020-12-03,170,11,31,2,502,75,5607,1602,1558,3126,325,25803,181,33,3083,119,5272
2020-12-04,179,13,29,0,511,76,5640,1626,1569,3154,315,25965,192,29,3096,119,5301
2020-12-05,132,9,25,0,506,76,5666,1580,1580,3158,324,26092,141,25,3105,119,5326
2020-12-06,124,9,27,0,508,76,5694,1621,1590,3166,330,26203,133,27,3114,119,5353
2020-12-07,198,23,20,0,506,75,5715,1732,1598,3184,337,26405,221,20,3137,119,5373
2020-12-08,154,26,38,0,511,75,5756,1717,1611,3207,337,26554,180,38,3163,119,5411
2020-12-09,158,21,32,0,507,76,5791,1714,1623,3231,333,26705,179,32,3184,119,5443
2020-12-10,158,19,31,1,509,76,5824,1696,1632,3247,341,26860,177,32,3203,120,5474
2020-12-11,200,27,32,1,507,76,5859,1747,1640,3264,337,27053,227,33,3230,121,5506
2020-12-12,124,21,19,1,507,76,5881,1728,1646,3270,340,27186,145,20,3251,122,5525
2020-12-13,112,46,34,3,532,76,5921,1775,1654,3271,352,27319,158,37,3297,125,5559
2020-12-14,25,22,3,3,515,76,5927,1733,1654,3272,353,27362,47,6,3319,128,5562
