"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-05-16",1861,8556,6,21
"2020-05-17",1866,8568,5,12
"2020-05-18",1871,8609,5,41
"2020-05-19",1875,8657,4,48
"2020-05-20",1877,8709,2,52
"2020-05-21",1878,8727,1,18
"2020-05-22",1883,8783,5,56
"2020-05-23",1886,8813,3,30
"2020-05-24",1889,8830,3,17
"2020-05-25",1894,8863,5,33
"2020-05-26",1903,8909,9,46
"2020-05-27",1912,8947,9,38
"2020-05-28",1914,8975,2,28
"2020-05-29",1917,9012,3,37
"2020-05-30",1923,9031,6,19
"2020-05-31",1927,9041,4,10
"2020-06-01",1933,9053,6,12
"2020-06-02",1940,9075,7,22
"2020-06-03",1942,9110,2,35
"2020-06-04",1947,9142,5,32
"2020-06-05",1951,9179,4,37
"2020-06-06",1953,9192,2,13
"2020-06-07",1958,9204,5,12
"2020-06-08",1964,9235,6,31
"2020-06-09",1968,9257,4,22
"2020-06-10",1969,9273,1,16
"2020-06-11",1971,9284,2,11
"2020-06-12",1973,9308,2,24
"2020-06-13",1975,9315,2,7
"2020-06-14",1975,9322,0,7
"2020-06-15",1976,9334,1,12
"2020-06-16",1978,9350,2,16
"2020-06-17",1978,9364,0,14
"2020-06-18",1979,9378,1,14
"2020-06-19",1980,9401,1,23
"2020-06-20",1980,9411,0,10
"2020-06-21",1981,9419,1,8
"2020-06-22",1981,9432,0,13
"2020-06-23",1981,9450,0,18
"2020-06-24",1982,9456,1,6
"2020-06-25",1984,9465,2,9
"2020-06-26",1986,9484,2,19
"2020-06-27",1987,9490,1,6
"2020-06-28",1988,9494,1,4
"2020-06-29",1990,9514,2,20
"2020-06-30",1990,9527,0,13
"2020-07-01",1993,9535,3,8
"2020-07-02",1994,9541,1,6
"2020-07-03",1994,9553,0,12
"2020-07-04",1995,9557,1,4
"2020-07-05",1995,9560,0,3
"2020-07-06",1995,9563,0,3
"2020-07-07",1995,9571,0,8
"2020-07-08",1997,9577,2,6
"2020-07-09",1997,9580,0,3
"2020-07-10",1997,9592,0,12
"2020-07-11",2000,9594,3,2
"2020-07-12",2000,9596,0,2
"2020-07-13",2001,9603,1,7
"2020-07-14",2002,9614,1,11
"2020-07-15",2005,9623,3,9
"2020-07-16",2006,9631,1,8
"2020-07-17",2006,9640,0,9
"2020-07-18",2006,9645,0,5
"2020-07-19",2007,9649,1,4
"2020-07-20",2009,9658,2,9
"2020-07-21",2009,9673,0,15
"2020-07-22",2009,9681,0,8
"2020-07-23",2009,9691,0,10
"2020-07-24",2010,9702,1,11
"2020-07-25",2010,9704,0,2
"2020-07-26",2010,9706,0,2
"2020-07-27",2011,9714,1,8
"2020-07-28",2012,9726,1,12
"2020-07-29",2012,9738,0,12
"2020-07-30",2012,9747,0,9
"2020-07-31",2012,9754,0,7
"2020-08-01",2012,9758,0,4
"2020-08-02",2012,9765,0,7
"2020-08-03",2013,9778,1,13
"2020-08-04",2014,9792,1,14
"2020-08-05",2014,9804,0,12
"2020-08-06",2014,9812,0,8
"2020-08-07",2015,9824,1,12
"2020-08-08",2015,9832,0,8
"2020-08-09",2018,9838,3,6
"2020-08-10",2019,9847,1,9
"2020-08-11",2019,9859,0,12
"2020-08-12",2020,9879,1,20
"2020-08-13",2021,9893,1,14
"2020-08-14",2023,9912,2,19
"2020-08-15",2025,9921,2,9
"2020-08-16",2026,9928,1,7
"2020-08-17",2026,9947,0,19
"2020-08-18",2026,9961,0,14
"2020-08-19",2028,9973,2,12
"2020-08-20",2033,9998,5,25
"2020-08-21",2034,10029,1,31
"2020-08-22",2036,10040,2,11
"2020-08-23",2037,10049,1,9
"2020-08-24",2038,10063,1,14
"2020-08-25",2041,10087,3,24
"2020-08-26",2044,10106,3,19
"2020-08-27",2044,10117,0,11
"2020-08-28",2047,10135,3,18
"2020-08-29",2048,10144,1,9
"2020-08-30",2049,10148,1,4
"2020-08-31",2050,10161,1,13
"2020-09-01",2050,10179,0,18
"2020-09-02",2051,10198,1,19
"2020-09-03",2052,10210,1,12
"2020-09-04",2052,10229,0,19
"2020-09-05",2052,10237,0,8
"2020-09-06",2055,10246,3,9
"2020-09-07",2055,10258,0,12
"2020-09-08",2056,10280,1,22
"2020-09-09",2057,10303,1,23
"2020-09-10",2060,10323,3,20
"2020-09-11",2060,10341,0,18
"2020-09-12",2061,10356,1,15
"2020-09-13",2061,10374,0,18
"2020-09-14",2065,10400,4,26
"2020-09-15",2066,10429,1,29
"2020-09-16",2068,10469,2,40
"2020-09-17",2072,10504,4,35
"2020-09-18",2072,10545,0,41
"2020-09-19",2074,10570,2,25
"2020-09-20",2078,10594,4,24
"2020-09-21",2083,10631,5,37
"2020-09-22",2088,10678,5,47
"2020-09-23",2091,10733,3,55
"2020-09-24",2094,10789,3,56
"2020-09-25",2098,10862,4,73
"2020-09-26",2103,10902,5,40
"2020-09-27",2109,10946,6,44
"2020-09-28",2113,11004,4,58
"2020-09-29",2124,11082,11,78
"2020-09-30",2131,11158,7,76
"2020-10-01",2136,11249,5,91
"2020-10-02",2145,11349,9,100
"2020-10-03",2153,11400,8,51
"2020-10-04",2161,11451,8,51
"2020-10-05",2169,11547,8,96
"2020-10-06",2177,11657,8,110
"2020-10-07",2184,11772,7,115
"2020-10-08",2193,11883,9,111
"2020-10-09",2199,12030,6,147
"2020-10-10",2208,12118,9,88
"2020-10-11",2217,12188,9,70
"2020-10-12",2237,12302,20,114
"2020-10-13",2254,12477,17,175
"2020-10-14",2269,12631,15,154
"2020-10-15",2280,12770,11,139
"2020-10-16",2300,12953,20,183
"2020-10-17",2315,13069,15,116
"2020-10-18",2339,13157,24,88
"2020-10-19",2359,13306,20,149
"2020-10-20",2380,13501,21,195
"2020-10-21",2406,13660,26,159
"2020-10-22",2434,13838,28,178
"2020-10-23",2468,14051,34,213
"2020-10-24",2487,14186,19,135
"2020-10-25",2523,14298,36,112
"2020-10-26",2549,14524,26,226
"2020-10-27",2578,14766,29,242
"2020-10-28",2604,15016,26,250
"2020-10-29",2625,15245,21,229
"2020-10-30",2660,15467,35,222
"2020-10-31",2689,15620,29,153
"2020-11-01",2727,15737,38,117
"2020-11-02",2754,15977,27,240
"2020-11-03",2787,16211,33,234
"2020-11-04",2816,16474,29,263
"2020-11-05",2843,16733,27,259
"2020-11-06",2874,16970,31,237
"2020-11-07",2908,17084,34,114
"2020-11-08",2943,17184,35,100
"2020-11-09",2968,17402,25,218
"2020-11-10",3003,17613,35,211
"2020-11-11",3028,17818,25,205
"2020-11-12",3058,18019,30,201
"2020-11-13",3080,18227,22,208
"2020-11-14",3108,18324,28,97
"2020-11-15",3125,18399,17,75
"2020-11-16",3145,18574,20,175
"2020-11-17",3160,18769,15,195
"2020-11-18",3184,18969,24,200
"2020-11-19",3202,19169,18,200
"2020-11-20",3224,19361,22,192
"2020-11-21",3250,19456,26,95
"2020-11-22",3264,19519,14,63
"2020-11-23",3277,19678,13,159
"2020-11-24",3295,19840,18,162
"2020-11-25",3312,19972,17,132
"2020-11-26",3332,20113,20,141
"2020-11-27",3356,20258,24,145
"2020-11-28",3372,20342,16,84
"2020-11-29",3392,20392,20,50
"2020-11-30",3411,20530,19,138
"2020-12-01",3424,20683,13,153
"2020-12-02",3443,20811,19,128
"2020-12-03",3467,20929,24,118
"2020-12-04",3487,21067,20,138
"2020-12-05",3499,21127,12,60
"2020-12-06",3523,21200,24,73
"2020-12-07",3542,21334,19,134
"2020-12-08",3555,21469,13,135
"2020-12-09",3568,21605,13,136
"2020-12-10",3588,21708,20,103
"2020-12-11",3590,21715,2,7
